10154,3,Mobile,277.677965
10157,3,Mobile,401.406419
10160,3,Direct Mail,165.797839
10162,4,Mobile,460.902306
10163,3,Direct Mail,430.714819
10164,1,Email,382.807138
10165,3,Direct Mail,433.419315
10167,10,Direct Mail,392.686427
10169,7,Direct Mail,309.721732
10169,3,Direct Mail,320.789182
10170,3,Mobile,353.486758
10171,7,Mobile,351.290915
10172,3,Email,339.039439
10172,9,Email,513.180784
10173,4,Mobile,106.734849
10175,5,Direct Mail,244.943309
10176,9,Email,369.489102
10177,3,Direct Mail,441.608808
10179,3,Mobile,441.785571
10180,1,Direct Mail,454.622844
10181,7,Mobile,436.912358
10181,2,Mobile,203.193432
10185,3,Direct Mail,456.239553
10189,3,Mobile,356.272391
10191,4,Direct Mail,98.105493
10192,7,Mobile,320.537068
10192,10,Mobile,574.240892
10195,4,Direct Mail,267.489527
10197,8,Direct Mail,212.183301
10198,3,Email,382.906519
10198,7,Email,273.556089
10202,3,Mobile,386.974607
10202,7,Mobile,400.800432
10203,7,Email,335.129955
10204,10,Direct Mail,357.144162
10204,1,Direct Mail,185.525693
10205,3,Email,333.279545
10206,8,Email,479.566494
10209,9,Direct Mail,400.109696
10210,4,Mobile,469.535551
10211,10,Direct Mail,399.611668
10212,7,Mobile,380.626175
10212,8,Mobile,384.260289
10214,3,Mobile,376.970596
10219,7,Email,162.016457
10219,10,Email,288.858066
10219,8,Email,441.918974
10220,3,Direct Mail,431.85896
10221,3,Direct Mail,410.141964
10222,3,Direct Mail,441.695343
10225,3,Direct Mail,210.970289
10226,3,Email,394.150616
10227,7,Direct Mail,473.102721
10228,3,Mobile,450.17082
10229,10,Direct Mail,475.155199
10229,12,Direct Mail,538.34884
10235,8,Mobile,420.400524
10235,1,Mobile,449.365422
10239,3,Direct Mail,331.77058
10243,3,Email,440.667724
10244,3,Mobile,343.086948
10245,12,Mobile,375.34043
10248,3,Email,307.663223
10250,10,Email,316.571639
10252,10,Direct Mail,442.733573
10253,3,Mobile,282.389664
10254,3,Mobile,424.98871
10256,3,Mobile,377.563661
10257,3,Email,337.199169
10260,2,Mobile,262.321146
10263,3,Email,388.313826
10264,3,Mobile,448.607966
10265,10,Email,405.010439
10266,8,Email,317.352782
10267,3,Direct Mail,360.544952
10268,4,Direct Mail,352.361109
10268,3,Direct Mail,364.522962
10277,3,Direct Mail,456.999293
10278,3,Email,352.752296
10281,3,Mobile,353.015899
10284,3,Email,227.784339
10286,3,Email,353.622509
10289,3,Mobile,347.55849
10290,8,Email,358.553347
10294,8,Direct Mail,456.41338
10294,6,Direct Mail,451.985597
10295,7,Mobile,457.71707
10295,3,Mobile,324.051712
10297,3,Direct Mail,295.715642
10299,8,Direct Mail,380.140622
10299,3,Direct Mail,498.321631
10300,4,Mobile,413.926962
10303,3,Direct Mail,242.398055
10311,3,Direct Mail,412.293115
10313,3,Email,300.500683
10314,10,Email,358.820067
10315,12,Mobile,404.905885
10316,10,Mobile,406.342823
10317,3,Direct Mail,436.04118
10318,12,Mobile,439.393423
10319,12,Direct Mail,475.703613
10319,3,Direct Mail,247.962273
10321,12,Mobile,479.967731
10322,9,Email,213.333281
10323,3,Email,488.647152
10330,8,Email,394.10055
10330,10,Email,373.491665
10332,3,Mobile,291.7516
10333,8,Direct Mail,587.933621
10337,10,Mobile,315.649641
10338,3,Email,490.91372
10339,8,Direct Mail,312.892516
10339,10,Direct Mail,330.183317
10342,3,Direct Mail,337.77728
10343,3,Email,317.340672
10343,8,Email,296.944713
10346,3,Direct Mail,381.714268
10348,3,Direct Mail,589.129195
10349,3,Direct Mail,400.849183
10350,12,Mobile,378.49362
10351,3,Mobile,430.260234
10359,7,Email,376.285978
10363,7,Email,407.743791
10364,7,Email,379.593237
10367,9,Email,517.507232
10367,11,Email,440.95945
10368,3,Direct Mail,286.07437
10368,10,Direct Mail,305.750136
10369,8,Mobile,435.93173
10369,3,Mobile,492.569649
10376,3,Direct Mail,398.265964
10376,12,Direct Mail,374.053736
10380,3,Email,385.63857
10380,12,Email,507.588004
10381,12,Email,461.291249
10383,8,Email,336.408388
10384,3,Direct Mail,293.250529
10387,8,Direct Mail,257.370228
10388,3,Mobile,424.561575
10389,4,Mobile,316.341733
10390,7,Direct Mail,316.284787
10391,10,Email,261.422905
10398,2,Mobile,562.377257
10401,2,Direct Mail,323.168132
10401,3,Direct Mail,330.542015
10403,3,Mobile,346.120633
10404,7,Email,495.384573
10406,3,Direct Mail,504.764818
10407,3,Mobile,462.973812
10408,8,Direct Mail,596.375458
10410,3,Direct Mail,270.394346
10411,10,Direct Mail,462.769393
10412,3,Email,450.226254
10413,7,Direct Mail,231.17131
10415,8,Email,458.669003
10417,3,Email,503.274519
10423,3,Direct Mail,151.162481
10424,3,Mobile,581.244193
10426,8,Mobile,404.8377
10426,3,Mobile,299.944085
10427,2,Direct Mail,532.817457
10428,7,Direct Mail,370.926188
10430,12,Direct Mail,328.938213
10430,3,Direct Mail,446.654758
10435,10,Mobile,308.436263
10436,3,Direct Mail,256.215352
10436,8,Direct Mail,339.505727
10438,10,Email,477.321943
10439,3,Mobile,460.180552
10440,1,Mobile,233.318116
10440,3,Mobile,466.353647
10442,3,Direct Mail,218.749278
10444,10,Direct Mail,412.341012
10446,3,Email,451.973036
10452,1,Direct Mail,454.199586
10452,3,Direct Mail,355.803858
10455,3,Direct Mail,450.774317
10455,4,Direct Mail,349.78336
10457,3,Mobile,302.763383
10457,8,Mobile,326.326946
